gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,ceq,csho,ebit,ni,sale,costat,prcc_c,act,at,ch,dltt,ebit,lct,tie,city,invt,emp,cogs
29901,20190731,2019,INDL,C,D,STD,CPRT,USD,1778.381,229.79,716.475,591.693,2041.957,A,90.94,687.167,2547.617,186.319,400.091,716.475,282.004,,Dallas,20.941,7.327,1080.448
29910,20190630,2019,INDL,C,D,STD,SCSC,USD,914.129,25.408,108.784,57.597,3873.111,A,36.95,1477.315,2067.261,23.818,351.831,108.784,700.886,,Greenville,697.343,2.7,3416.808
29930,20200331,2019,INDL,C,D,STD,MPAA,USD,275.52,18.969,30.373,-7.29,535.964,A,22.03,409.116,777.029,49.616,85.792,30.373,318.492,,Torrance,255.012,4.012,395.57
29962,20191031,2019,INDL,C,D,STD,LMNR,USD,206.266,17.756,-5.929,-5.943,171.398,A,19.23,35.07,399.867,0.616,105.892,-5.929,31.664,,Santa Paula,7.223,0.319,148.178
29984,20191231,2019,INDL,C,D,STD,PLD,USD,22584.179,631.797,1216.339,1572.959,3555.012,A,89.14,,40031.85,1088.855,11841.758,1216.339,,,San Francisco,0,1.712,2071.955
29994,20191231,2019,INDL,C,D,STD,FMBH,USD,526.609,16.673,95,47.943,205.738,A,35.25,,3839.426,76.498,110.76,95,,24.047,Mattoon,5.464,0.827,30.48
30004,20191231,2019,INDL,C,D,STD,INVH,USD,8214.422,541.643,419.16,145.463,1764.685,A,29.97,,17392.91,92.258,4150.025,419.16,,,Dallas,0,1.14,1279.549
30032,20200331,2019,INDL,C,D,STD,EXP,USD,967.843,41.649,306.697,70.894,1450.814,A,90.66,678.217,2961.02,118.648,1617.124,306.697,169.697,,Dallas,272.508,2.4,937.701
30055,20190630,2019,INDL,C,D,STD,SMBC,USD,238.392,9.289,43.496,28.904,112.306,A,38.36,,2214.402,35.4,60.017,43.496,,24.7,Poplar Bluff,3.723,0.47,26.732
30059,20200131,2019,INDL,C,D,STD,AEO,USD,1247.853,166.993,247.744,191.257,4308.212,A,14.7,1047.93,3328.679,361.93,1301.735,247.744,751.756,,Pittsburgh,446.278,46,2782.739
30067,20191231,2019,INDL,C,D,STD,ADC,USD,1689.331,45.574,101.089,80.081,187.478,A,70.17,,2664.53,15.603,884.388,101.089,,,Bloomfield Hills,0,0.041,70.823
30076,20200331,2019,INDL,C,D,STD,HLNE,USD,154.769,29.843,116.429,60.825,274.048,A,59.6,,473.529,50.124,84.708,116.429,,,Conshohocken,0,0.4,154.328
30098,20191231,2019,INDL,C,D,STD,IR,USD,1869.9,205.066,351,159.1,2451.9,A,36.68,1543.9,4628.4,505.5,1644.8,351,574.6,,Davidson,502.5,6.6,1495.9
30137,20191231,2019,INDL,C,D,STD,NKTR,USD,1405.391,176.505,-440.035,-440.667,114.617,A,21.585,1421.55,1977.356,96.363,214.75,-440.035,353.893,,San Francisco,12.665,0.723,543.652
30145,20191231,2019,INDL,C,D,STD,PUMP,USD,969.305,100.624,358.786,163.01,2052.314,A,11.25,375.591,1436.111,149.036,130.799,358.786,232.966,,Midland,2.436,2.2,1470.357
30222,20191231,2019,INDL,C,D,STD,ABCB,USD,2469.582,69.504,384.532,161.441,830.885,A,42.54,,18242.579,246.234,443.531,384.532,,131.228,Atlanta,1676.211,2.722,150.986
30241,20191231,2019,INDL,C,D,STD,TELL,USD,166.224,242.208,-145.859,-151.767,28.774,A,7.28,82.235,382.322,64.615,82.423,-145.859,132.579,,Houston,0,0.176,66.7
30259,20191231,2019,INDL,C,D,STD,PENN,USD,1852.7,115.958,749,43.9,5301.4,A,25.56,642.8,14194.5,437.4,11094.4,749,905.6,,Wyomissing,0,28.3,2954.5
30260,20191231,2019,INDL,C,D,STD,SSD,USD,891.957,44.209,175.23,133.982,1136.539,A,80.23,640.907,1095.366,230.21,28.316,175.23,158.907,,Pleasanton,251.907,3.337,606.309
30281,20191231,2019,INDL,C,D,STD,LJPC,USD,-59.896,27.195,-104.901,-116.508,23.054,A,3.93,97.458,132.247,87.82,150.86,-104.901,24.587,,San Diego,2.211,0.091,123.403
30284,20191231,2019,INDL,C,D,STD,LBRT,USD,554.52,81.885,107.251,39.003,1990.346,A,11.12,488.974,1283.429,112.69,167.302,107.251,266.495,,Denver,88.547,2.571,1621.18
30293,20191231,2019,INDL,C,D,STD,ESS,USD,6220.427,66.092,642.71,439.286,1618.589,A,300.86,,12705.405,70.087,5597.556,642.71,,,San Mateo,0,1.822,921.449
30298,20191231,2019,INDL,C,D,STD,HIW,USD,2123.538,103.756,209.214,136.918,748.745,A,48.91,,5138.244,9.505,2578.361,209.214,,,Raleigh,0,0.431,491.415
30312,20191231,2019,INDL,C,D,STD,IMAX,USD,547.694,61.176,78.128,46.866,395.664,A,20.43,,889.069,109.484,36.906,78.128,,,Mississauga,42.989,0.673,144.527
30384,20191231,2019,INDL,C,D,STD,FR,USD,1764.399,126.994,175.836,238.775,442.219,A,41.51,,3518.828,21.12,1486.121,175.836,,,Chicago,0,0.155,230.798
30397,20191231,2019,INDL,C,D,STD,HCC,USD,765.582,51.072,383.392,301.699,1268.309,A,21.13,444.046,1344.264,193.383,364.717,383.392,128.952,,Brookwood,97.901,1.417,747.404
30443,20191231,2019,INDL,C,D,STD,FDP,USD,1719.2,48.015,115.3,66.5,4489,A,34.98,1051.5,3349.9,33.3,689.5,115.3,562.9,,George Town,551.8,38,4088.4
30463,20190831,2019,INDL,C,D,STD,GBX,USD,1276.73,32.488,171.998,71.076,3033.591,A,32.43,,2990.637,329.684,793.801,171.998,,,Lake Oswego,846.962,17.1,2585.205
30477,20190930,2019,INDL,C,D,STD,MATW,USD,718.106,31.348,100.446,-37.988,1537.276,A,38.17,583.716,2190.603,35.302,898.194,100.446,279.879,,Pittsburgh,180.274,11,949.773
30490,20191231,2019,INDL,C,D,STD,AIV,USD,1780.649,148.885,170.531,474.083,928.052,A,51.65,,6828.739,142.902,4391.79,170.531,,,Denver,0,0.95,691.392
30536,20191231,2019,INDL,C,D,STD,GEO,USD,996.83,121.225,300.413,166.603,2477.922,A,16.61,547.778,4317.534,32.463,2817.778,300.413,395.928,,Boca Raton,0,22,1861.383
30547,20191231,2019,INDL,C,D,STD,SOI,USD,263.847,30.765,107.93,52.007,241.687,A,14,117.582,505.072,66.882,7.985,107.93,20.387,,Houston,7.144,0.245,88.246
30558,20191231,2019,INDL,C,D,STD,MLR,USD,257.927,11.4,53.094,39.111,818.166,A,37.13,287.452,391.967,26.072,6.342,53.094,124.282,,Ooltewah,87.965,1.31,712.551
30571,20191231,2019,INDL,C,D,STD,ARD,USD,-216,236.36,521,1458,6660,A,19.58,2466,8678,614,5815,521,1945,,Luxembourg City,964,16.34,5187
30576,20191231,2019,INDL,C,D,STD,ADTN,USD,380.426,48.02,-32.053,-52.982,530.061,A,9.89,320.31,545.118,73.773,5.818,-32.053,112.711,,Huntsville,98.305,1.79,293.084
30612,20191231,2019,INDL,C,D,STD,AMED,USD,640.45,32.284,202.571,126.833,1962.174,A,166.92,350.554,1262.745,30.294,288.384,202.571,326.943,,Baton Rouge,0,21.3,1150.337
30622,20200131,2019,INDL,C,D,STD,YEXT,USD,201.212,115.83,-119.353,-121.544,298.829,A,14.42,377.812,563.62,256.076,115.187,-119.353,244.928,,New York,0,1.2,68.961
30637,20191231,2019,INDL,C,D,STD,CLI,USD,1493.699,90.595,-18.366,85.976,352.028,A,23.13,,5292.798,25.589,2831.705,-18.366,,,Jersey City,0,0.283,314.159
30651,20191231,2019,INDL,C,D,STD,DAR,USD,2565.819,163.775,86.387,312.6,3363.905,A,28.08,917.288,5345.258,72.935,1649.853,86.387,688.339,,Irving,362.957,10.1,2589.085
30655,20191231,2019,INDL,C,D,STD,AYX,USD,424.907,65.26,38.088,27.143,417.91,A,100.07,971.985,1342.338,409.949,659.614,38.088,246.83,,Irvine,0,1.2,31.08
30662,20191231,2019,INDL,C,D,STD,SIRI,USD,-736,4412,1756,914,7794,A,7.15,1003,11149,106,8298,1756,3293,,New York,11,4.534,3427
30671,20191231,2019,INDL,C,D,STD,RS,USD,5206.6,66.854,1014.7,701.5,10973.8,A,119.76,3010.2,8131.1,174.3,1673.1,1014.7,675.3,,Los Angeles,1645.7,15.3,7644.4
30736,20200131,2019,INDL,C,D,STD,OKTA,USD,405.344,122.638,-182.383,-208.913,586.067,A,115.37,1599.725,1955.395,520.048,991.513,-182.383,546.963,,San Francisco,0,2.248,139.982
30822,20191231,2019,INDL,C,D,STD,O,USD,9774.456,333.619,702.376,436.482,1491.591,A,73.63,,18554.796,54.011,7695.578,702.376,,,San Diego,0,0.194,722.732
30861,20191231,2019,INDL,C,D,STD,KNX,USD,5666.215,170.688,433.829,309.206,4843.95,A,35.84,890.028,8281.732,159.722,637.305,433.829,993.038,,Phoenix,,23.8,3947.163
30870,20190630,2019,INDL,C,D,STD,AZPN,USD,393.285,68.624,284.24,262.734,598.345,A,120.93,429.04,903.065,71.926,0,284.24,320.755,,Bedford,0,1.6,49.673
30877,20191231,2019,INDL,C,D,STD,CVLG,USD,350.111,18.515,14.384,8.477,894.528,A,12.925,254.385,881.64,,267.069,14.384,161.257,,Chattanooga,4.21,5.55,799.615
30932,20191231,2019,INDL,C,D,STD,NWBI,USD,1353.285,106.859,227.168,110.432,516.787,A,16.63,,10493.908,60.846,173.892,227.168,,56.914,Warren,0.95,2.333,79.573
30962,20191231,2019,INDL,C,D,STD,CADE,USD,2460.846,127.598,410.397,201.958,991.001,A,18.13,,17800.229,252.447,441.754,410.397,,208.903,Houston,89.277,1.849,319.93
30990,20191231,2019,INDL,C,D,STD,COF,USD,58011,456.562,9116,5546,33907,A,102.91,,390365,13407,40286,9116,,,McLean,400,51.9,23938
30998,20191231,2019,INDL,C,D,STD,EEX,USD,640.2,71.352,61.7,-50,360.9,A,10.55,93.7,1471.7,9.6,535.4,61.7,229.3,,New York,0,0.548,120.2
30999,20191231,2019,INDL,C,D,STD,CVNA,USD,98.011,50.507,-267.084,-114.659,3939.896,A,92.05,1359.422,2057.748,76.016,999.131,-267.084,864.87,,Tempe,1049.665,7.324,3428.032
31004,20200131,2019,INDL,C,D,STD,CLDR,USD,1438.369,295.168,-339.754,-336.582,794.191,A,11.63,707.901,2299.79,107.638,192.324,-339.754,579.948,,Palo Alto,0,2.723,209.157
31061,20191231,2019,INDL,C,D,STD,URGN,USD,180.302,21.026,-109.478,-105.146,0.018,A,33.37,148.634,202.388,49.688,2.604,-109.478,19.482,,Princeton,0,0.173,109.2
31091,20191231,2019,INDL,C,D,STD,VERI,USD,47.411,25.671,-62.053,-62.078,49.648,A,2.49,81.112,108.526,44.065,0,-62.053,59.736,,Denver,0,0.277,14.174
31094,20191231,2019,INDL,C,D,STD,BHVN,USD,-7.424,52.385,-374.122,-528.805,0,A,54.44,328.281,344.264,316.727,247.757,-374.122,66.173,,New Haven,0,0.647,0
31109,20191231,2019,INDL,C,D,STD,AM,USD,3143.414,484.042,388.944,-355.114,792.588,A,7.59,108.558,6282.878,1.235,2892.249,388.944,242.084,,Denver,0,,307.931
31112,20191231,2019,INDL,C,D,STD,OVID,USD,70.024,54.71,-61.41,-60.461,0,A,4.15,79.813,80.844,41.897,0,-61.41,10.534,,New York,0,0.059,0
31177,20191231,2019,INDL,C,D,STD,SVRA,USD,101.698,50.79,-51.954,-78.173,0,A,4.48,124.067,136.203,49.804,23.359,-51.954,10.88,,Austin,0,0.04,0
31236,20191231,2019,INDL,C,D,STD,APPN,USD,205.237,67.468,-50.468,-50.714,260.352,A,38.21,277.661,371.485,159.755,46.791,-50.468,112.28,,Mclean,0,1.275,89.099
31251,20191231,2019,INDL,C,D,STD,KREF,USD,1122.018,57.487,249.404,89.965,280.333,A,20.42,,5057.018,67.619,3114.556,249.404,,,New York,0,0,30.929
31252,20191231,2019,INDL,C,D,STD,MGY,USD,1776.042,167.318,127.94,50.196,936.142,A,12.58,293.218,3466.406,182.633,391.311,127.94,175.208,,Houston,0,0.045,182.44
31265,20191231,2019,INDL,C,D,STD,GNTY,USD,261.551,11.547,43.577,26.279,119.523,A,32.88,,2318.444,39.907,31.603,43.577,,23.691,Addison,2.971,0.467,24.941
31294,20191231,2019,INDL,C,D,STD,GTHX,USD,255.527,37.612,-129.041,-122.447,0,A,26.43,271.003,284.831,269.208,9.535,-129.041,19.769,,Research Triangle Park,0,0.104,0
31295,20191231,2019,INDL,C,D,STD,FOCS,USD,483.899,47.421,109.357,-12.872,1218.341,A,29.47,,2653.629,65.178,1469.424,109.357,,,New York,0,3.4,967.591
31331,20191231,2019,INDL,C,D,STD,NESR,USD,886.472,87.187,71.814,39.364,658.385,A,9.12,403.209,1522.364,73.201,343.706,71.814,228.136,,Houston,78.841,4.536,434.62
31368,20191231,2019,INDL,C,D,STD,HAFC,USD,563.267,30.8,78.758,32.788,274.324,A,19.995,,5538.184,121.678,205.536,78.758,,70.9,Los Angeles,6.083,0.633,101.07
31386,20191231,2019,INDL,C,D,STD,AGS,USD,133.784,35.535,35.587,-11.752,304.714,A,12.13,115.596,762.378,13.162,529.973,35.587,56.476,,Las Vegas,32.875,0.762,86.468
31405,20191231,2019,INDL,C,D,STD,ATNX,USD,188.225,81.558,-119.362,-123.749,101.229,A,15.27,230.926,309.932,127.674,59.986,-119.362,71.528,,Buffalo,32.63,0.581,65.802
31453,20191231,2019,INDL,C,D,STD,NSIT,USD,1160.318,35.263,257.361,159.407,7731.19,A,70.29,3048.032,4178.179,,917.958,257.361,1883.528,,Tempe,190.833,11.261,6593.092
31457,20191231,2019,INDL,C,D,STD,SSTI,USD,27.251,11.314,1.595,1.798,40.752,A,25.5,40.197,60.571,24.55,0.296,1.595,32.424,,Newark,0,0.112,11.427
31460,20191231,2019,INDL,C,D,STD,RCII,USD,458.963,54.738,199.646,173.546,2669.852,A,28.84,,1582.798,70.494,515.954,199.646,,,Plano,,14.5,406.217
31466,20191231,2019,INDL,C,D,STD,WOW,USD,-245.9,84.103,193.9,36.4,1145.8,A,7.42,118.7,2471.6,21,2282.9,193.9,227.4,,Englewood,0,2.2,577.5
31477,20190930,2019,INDL,C,D,STD,BRKS,USD,1138.954,72.298,55.08,437.416,780.848,A,41.96,647.145,1515.999,301.642,51.799,55.08,272.27,,Chelmsford,99.445,2.984,434.406
31494,20190831,2019,INDL,C,D,STD,SGH,USD,273.46,23.617,89.303,51.332,1211.999,A,37.94,472.26,704.137,98.139,182.45,89.303,237.9,,Newark,118.738,1.712,950.314
31521,20190930,2019,INDL,C,D,STD,SNEX,USD,594.2,19.075,250.2,85.1,32897,A,48.83,,9936.1,471.3,232.2,250.2,,,New York,2404.5,2.012,32632.8
31542,20191231,2019,INDL,C,D,STD,CODX,USD,1.737,17.343,-5.895,-6.196,0.215,A,0.8952,1.584,2.215,0.893,0,-5.895,0.328,,Salt Lake City,0.197,0.023,0.113
31564,20191231,2019,INDL,C,D,STD,ACIW,USD,1129.968,115.986,148.656,67.062,1258.294,A,37.885,920.376,3257.534,121.398,1385.773,148.656,611.95,,Naples,0,4.018,606.416
31585,20191231,2019,INDL,C,D,STD,BY,USD,739.677,38.257,121.864,57.002,320.307,A,19.57,,5521.809,48.228,37.334,121.864,,48.529,Chicago,36.99,1.001,69.237
31587,20200131,2019,INDL,C,D,STD,DLTR,USD,6254.8,236.727,1599.9,827,23610.8,A,94.05,4269.4,19574.6,539.2,8501.7,1599.9,3546.5,,Chesapeake,3522,193.1,15981.5
31606,20191231,2019,INDL,C,D,STD,ESQ,USD,111.062,7.652,26.976,14.143,48.47,A,26.07,,798.008,0.669,3.412,26.976,,2.548,Jericho,0,0.086,4.398
31607,20191231,2019,INDL,C,D,STD,NATI,USD,1176.35,130.505,176.642,162.151,1353.215,A,42.34,947.358,1651.889,194.616,40.65,176.642,306.123,,Austin,200.41,7.3,264.382
31628,20191231,2019,INDL,C,D,STD,MRSN,USD,78.318,45.388,-30.2,-28.208,42.123,A,5.73,101.326,107.541,62.351,5.153,-30.2,24.07,,Cambridge,0,0.083,71.078
31673,20190930,2019,INDL,C,D,STD,ABC,USD,2878.917,206.761,1913.948,855.365,179589.121,A,85.02,28132.054,39171.98,3374.194,4354.398,1913.948,29581.294,,Chesterbrook,11060.254,22,174543.941
31718,20191231,2019,INDL,C,D,STD,ATLO,USD,187.579,9.223,28.767,17.194,64.807,A,28.06,,1737.183,34.617,3,28.767,,10.929,Ames,6.781,0.282,12.243
31752,20191231,2019,INDL,C,D,STD,CBZ,USD,659.238,55.419,80.522,70.714,948.424,A,26.96,456.02,1400.774,0.567,236.351,80.522,365.926,,Cleveland,0,4.8,801.151
31764,20191231,2019,INDL,C,D,STD,BMRC,USD,336.788,13.577,60.353,34.241,109.521,A,45.05,,2707.28,183.388,15.535,60.353,,4.757,Novato,0,0.306,5.657
31774,20191231,2019,INDL,C,D,STD,BHF,USD,16172,106.027,-861,-740,6554,A,39.23,,227259,2877,4363,-861,,,Charlotte,0,1.33,7406
31843,20191231,2019,INDL,C,D,STD,HLIT,USD,252.446,91.875,17.615,-5.924,402.874,A,7.8,251.362,587.327,93.058,124.906,17.615,191.899,,San Jose,29.042,1.172,162.004
31846,20200531,2019,INDL,C,D,STD,DRI,USD,2331.2,129.894,386.9,-52.4,7806.9,A,109.01,1101.4,9946.1,763.3,5573.5,386.9,1792.8,,Orlando,206.9,177.895,6398.5
31887,20190630,2019,INDL,C,D,STD,RMD,USD,2072.193,143.655,635.7,404.592,2606.572,A,154.97,1145.366,4107.682,147.128,1258.861,635.7,555.991,,San Diego,349.641,7.24,994.13
31895,20191231,2019,INDL,C,D,STD,BHB,USD,396.407,15.558,52.333,22.62,164.442,A,25.39,,3669.128,37.261,192.849,52.333,,45.581,Bar Harbor,2.236,0.46,47.898
31914,20191231,2019,INDL,C,D,STD,AFIN,USD,1683.262,108.475,56.445,4.147,299.744,A,13.26,,3490.188,81.898,790.352,56.445,,,New York,0,0,203.95
31958,20191231,2019,INDL,C,D,STD,SAFE,USD,1091.812,47.782,65.607,27.693,92.993,A,40.3,,2566.561,22.704,1378.774,65.607,,,New York,0,0,6.457
31966,20191231,2019,INDL,C,D,STD,TRTX,USD,1503.954,76.023,301.733,126.313,341.568,A,20.27,,5892.87,79.182,4331.556,301.733,,,New York,0,0,30.554
31994,20191231,2019,INDL,C,D,STD,GPMT,USD,1019.136,54.853,207.192,70.214,247.467,A,18.38,,4460.862,80.281,2683.809,207.192,,,New York,0,0,40.009
32018,20191231,2019,INDL,C,D,STD,KALA,USD,29.692,36.086,-88.224,-94.347,6.074,A,3.69,105.484,154.323,85.449,99.857,-88.224,24.774,,Watertown,4.648,0.136,2.005
32102,20191231,2019,INDL,C,D,STD,RDFN,USD,331.446,93.002,-79.246,-80.805,779.796,A,21.14,451.593,596.213,234.679,179.585,-79.246,85.182,,Seattle,96.575,3.377,626.463
32106,20191231,2019,INDL,C,D,STD,BKR,USD,21929,650.065,1600,128,23838,A,25.63,15222,53369,3249,6942,1600,10014,,Houston,4608,68,17988
32154,20191231,2019,INDL,C,D,STD,JBGS,USD,3386.476,134.148,49.586,65.571,651.76,A,39.89,,5986.251,126.413,1651.548,49.586,,,Bethesda,0,1.017,399.695
32193,20191231,2019,INDL,C,D,STD,CLXT,USD,62.508,32.951,-39.673,-39.612,7.296,A,7.01,63.522,88.098,58.61,18.244,-39.673,7.196,,Roseville,2.594,0.075,7.673
32219,20191231,2019,INDL,C,D,STD,PETQ,USD,283.109,23.554,25.009,-11.453,709.431,A,25.05,185.423,672.728,27.272,271.287,25.009,73.014,,Eagle,79.703,1.866,575.628
32253,20191231,2019,INDL,C,D,STD,PDLB,USD,158.402,17.451,11.841,-5.125,53.174,A,14.7,,1053.756,6.762,96.375,11.841,,12.358,Bronx,1.03,0.183,12.616
32267,20191231,2019,INDL,C,D,STD,MTEM,USD,103.028,45.589,-48.326,-69.421,22.27,A,13.985,139.899,174.202,85.451,14.623,-48.326,35.801,,Austin,0,0.168,68.496
32285,20191231,2019,INDL,C,D,STD,PQG,USD,1779.45,136.465,186.09,79.539,1567.072,A,17.18,568.591,4320.845,72.284,1939.667,186.09,269.468,,Malvern,280.945,3.279,1029.013
32347,20191231,2019,INDL,C,D,STD,MBIO,USD,51.652,40.249,-45.885,-46.389,0,A,4.08,63.063,73.445,61.413,14.022,-45.885,7.771,,Worcester,0,0.051,0
32348,20191231,2019,INDL,C,D,STD,KRYS,USD,202.914,17.354,-22.081,-19.088,0,A,55.38,195.88,209.023,187.514,2.782,-22.081,3.327,,Pittsburgh,0,0.053,0
32352,20191231,2019,INDL,C,D,STD,HBB,USD,36.266,13.516,29.994,-13.507,611.786,A,19.1,237.057,288.663,2.142,35,29.994,201.322,,Glen Allen,109.806,0.68,480.609
32372,20191231,2019,INDL,C,D,STD,CEIX,USD,435.199,25.933,187.813,76.001,1424.259,A,14.51,338.029,2693.802,80.293,718.251,187.813,392.264,,Canonsburg,54.131,1.792,962.238
32382,20191231,2019,INDL,C,D,STD,ROKU,USD,698.426,119.897,-61.159,-59.937,1128.921,A,133.9,925.663,1470.234,515.479,396.436,-61.159,358.301,,San Jose,49.714,1.65,618.028
32383,20191231,2019,INDL,C,D,STD,DCPH,USD,546.467,51.618,-198.326,-192.256,25,A,62.24,593.408,622.409,120.32,15.904,-198.326,60.038,,Waltham,0,0.258,222.496
32451,20191231,2019,INDL,C,D,STD,OPTN,USD,61.583,45.906,-95.601,-110.053,34.631,A,9.22,168.06,172.65,147.144,74.928,-95.601,36.139,,Yardley,3.484,0.224,5.294
32469,20191231,2019,INDL,C,D,STD,SWCH,USD,207.3,89.768,76.927,8.917,462.31,A,14.82,59.04,1773.743,24.721,829.128,76.927,113.93,,Las Vegas,0,0.789,124.561
32519,20191231,2019,INDL,C,D,STD,MCB,USD,299.121,8.313,64.631,30.134,140.409,A,48.23,,3357.572,10.176,88.193,64.631,,32.17,New York,0,0.167,36.393
32525,20191231,2019,INDL,C,D,STD,SPRO,USD,74.574,19.191,-63.216,-60.925,18.147,A,9.615,95.414,106.103,29.73,4.617,-63.216,26.663,,Cambridge,0,0.057,80.613
32526,20200131,2019,INDL,C,D,STD,MDB,USD,82.858,57.383,-147.225,-175.522,421.72,A,131.61,1113.196,1328.567,706.192,978.445,-147.225,242.384,,New York,0,1.813,118.697
32528,20191231,2019,INDL,C,D,STD,FNKO,USD,225.41,34.918,67.867,11.725,795.122,A,17.16,259.197,796.467,25.229,264.438,67.867,157.569,,Everett,62.124,1.006,495.422
32530,20191231,2019,INDL,C,D,STD,ALTR,USD,354.707,72.402,10.245,-7.542,463.025,A,35.91,352.457,743.145,223.117,198.412,10.245,152.866,,Troy,2.4,2.95,125.519
32541,20191231,2019,INDL,C,D,STD,CARG,USD,256.855,112.135,35.101,42.146,588.916,A,35.18,218.954,393.623,59.92,60.818,35.101,73.758,,Cambridge,0,0.921,33.037
32558,20191231,2019,INDL,C,D,STD,PACK,USD,531.8,70.805,22.1,-36.2,269.5,A,8.15,71.4,1104.4,19.7,418.8,22.1,31.9,,Concord Township,11.6,0.595,155.4
32571,20191231,2019,INDL,C,D,STD,BAND,USD,270.09,23.512,-17.693,2.494,232.594,A,64.05,226.949,341.416,185.004,19.868,-17.693,45.738,,Raleigh,0,0.772,117.856
32574,20191231,2019,INDL,C,D,STD,EYE,USD,776.437,79.678,79.341,32.798,1724.331,A,32.43,234.639,2032.725,39.342,887.702,79.341,273.179,,Duluth,127.556,11.781,806.519
32580,20191231,2019,INDL,C,D,STD,VICI,USD,7965.183,461.005,862.513,545.964,914.812,A,25.55,,13265.619,1101.893,4817.989,862.513,,,New York,0,0.14,18.901
32600,20191231,2019,INDL,C,D,STD,CBTX,USD,535.721,24.98,79.106,50.517,168.723,A,31.12,,3478.544,51.259,65.704,79.106,,17.407,Houston,1.463,0.5,19.792
32608,20191231,2019,INDL,C,D,STD,OSW,USD,638.244,61.119,19.626,-41.028,562.233,A,16.84,90.662,923.669,13.863,221.407,19.626,51.41,,Nassau,36.066,4.298,511.689
32610,20190930,2019,INDL,C,D,STD,AQUA,USD,362.759,114.344,92.106,-9.523,1444.441,A,18.95,637.293,1737.848,109.881,969.885,92.106,322.221,,Pittsburgh,137.164,4.15,907.186
32619,20191231,2019,INDL,C,D,STD,MBIN,USD,441.082,28.706,121.893,77.329,259.084,A,19.71,,6371.928,13.909,23.65,121.893,,89.697,Carmel,2093.933,0.329,93.637
32641,20191231,2019,INDL,C,D,STD,SAIL,USD,434.127,89.676,-6.006,-8.5,288.515,A,23.6,584.418,990.078,443.795,347.086,-6.006,172.564,,Austin,0,1.168,55.403
32674,20191231,2019,INDL,C,D,STD,CUE,USD,54.584,26.562,-36.769,-36.699,3.458,A,15.875,61.025,71.605,44.29,1.348,-36.769,11.655,,Cambridge,0,0.047,39.416
32688,20190731,2019,INDL,C,D,STD,SFIX,USD,396,101.397,23.495,36.881,1577.558,A,25.66,482.404,616.066,170.932,0,23.495,182.631,,San Francisco,118.216,8,874.429
32698,20191231,2019,INDL,C,D,STD,SBT,USD,332.614,49.944,92.002,29.248,186.816,A,8.1,,3244.884,77.819,303.047,92.002,,54.385,Southfield,1.337,0.311,54.252
32715,20191231,2019,INDL,C,D,STD,ARCT,USD,25.792,15.138,-27.913,-25.991,20.789,A,10.87,74.29,82.143,71.353,19.845,-27.913,21.324,,San Diego,0,0.088,48.018
32748,20191231,2019,INDL,C,D,STD,NMRK,USD,599.664,177.551,177.982,117.305,2218.132,A,13.455,1073.53,3201.599,163.564,817.236,177.982,1045.387,,New York,215.29,5.6,1925.436
32751,20191231,2019,INDL,C,D,STD,ILPT,USD,995.69,65.181,103.517,52.498,230.643,A,22.42,,2454.901,28.415,1357.858,103.517,,,Newton,0,0,109.937
32763,20191231,2019,INDL,C,D,STD,LBC,USD,614.464,56,86.298,48.861,271.817,A,11.53,,7045.828,88.565,1083.475,86.298,,138.735,Santa Rosa,0,0.277,139.985
32767,20191231,2019,INDL,C,D,STD,EQH,USD,12760,463.711,-1559,-1733,9591,A,24.78,,249870,4405,4994,-1559,,,New York,0,7.9,11054
32771,20191231,2019,INDL,C,D,STD,WSC,USD,644.364,108.819,156.521,-11.122,1063.665,A,18.49,292.588,2897.649,3.045,1751.018,156.521,320.412,,Phoenix,15.387,2.5,475.673
32775,20191231,2019,INDL,C,D,STD,DNLI,USD,394.89,96.19,-211.684,-197.614,26.678,A,17.42,430.031,553.231,79.449,68.865,-211.684,45.344,,South San Francisco,0,0.261,230.371
32792,20191231,2019,INDL,C,D,STD,QTRX,USD,128.658,28.112,-39.088,-40.796,56.734,A,23.63,132.661,169.951,109.155,7.587,-39.088,19.833,,Billerica,10.463,0.248,26.277
32795,20191231,2019,INDL,C,D,STD,ODT,USD,162.3,32.051,-114.93,-111.825,0,A,32.45,183.928,188.827,180.46,1.748,-114.93,24.779,,New York,0,0.152,0
32809,20191231,2019,INDL,C,D,STD,AMEH,USD,191.549,35.908,34.414,14.117,560.618,A,18.41,329.068,728.713,103.189,243.961,34.414,105.424,,Alhambra,0,0.555,467.805
32855,20190930,2019,INDL,C,D,STD,AVYA,USD,1300,111.033,216,-671,2887,A,13.5,1545,6950,752,3111,216,1099,,Durham,63,7.9,1031
32858,20191231,2019,INDL,C,D,STD,ELOX,USD,36.213,40.031,-50.555,-50.874,0,A,7.36,57.709,58.947,22.493,10.927,-50.555,11.807,,Waltham,0,0.029,0
32860,20191231,2019,INDL,C,D,STD,VMD,USD,43.699,37.953,9.22,8.525,80.256,A,6.2,27.811,82.596,13.355,10.668,9.22,25.912,,Lafayette,1.36,0.418,18.521
